image_name,lpips_score
ChestCT_314.png,0.4015
ChestCT_315.png,0.2333
ChestCT_316.png,0.2341
ChestCT_317.png,0.4365
ChestCT_318.png,0.2230
ChestCT_319.png,0.2664
ChestCT_320.png,0.2831
ChestCT_321.png,0.2290
ChestCT_322.png,0.2378
ChestCT_323.png,0.2610
ChestCT_324.png,0.2987
ChestCT_325.png,0.2960
ChestCT_326.png,0.2053
ChestCT_327.png,0.2694
ChestCT_328.png,0.2849
ChestCT_329.png,0.2123
ChestCT_330.png,0.2315
ChestCT_331.png,0.3028
ChestCT_332.png,0.3001
ChestCT_333.png,0.2059
ChestCT_334.png,0.4913
ChestCT_335.png,0.2190
ChestCT_336.png,0.4655
ChestCT_337.png,0.4710
ChestCT_338.png,0.2130
ChestCT_339.png,0.2549
ChestCT_340.png,0.3277
ChestCT_341.png,0.2962
ChestCT_342.png,0.2420
ChestCT_343.png,0.4450
ChestCT_344.png,0.2387
ChestCT_345.png,0.2579
ChestCT_346.png,0.4418
ChestCT_347.png,0.2392
ChestCT_348.png,0.2378
ChestCT_349.png,0.2598
ChestCT_350.png,0.2326
ChestCT_351.png,0.2555
ChestCT_352.png,0.2774
ChestCT_353.png,0.2904
ChestCT_354.png,0.2966
ChestCT_355.png,0.2164
ChestCT_356.png,0.2830
ChestCT_357.png,0.2890
ChestCT_358.png,0.2184
ChestCT_359.png,0.2331
ChestCT_360.png,0.2874
ChestCT_361.png,0.2851
ChestCT_362.png,0.2317
ChestCT_363.png,0.4523
ChestCT_364.png,0.2189
ChestCT_365.png,0.4483
ChestCT_366.png,0.4514
ChestCT_367.png,0.2282
ChestCT_368.png,0.2217
ChestCT_369.png,0.3181
ChestCT_370.png,0.2908
ChestCT_371.png,0.2229
ChestCT_372.png,0.3461
ChestCT_373.png,0.2233
ChestCT_374.png,0.2255
ChestCT_375.png,0.4306
ChestCT_376.png,0.2375
ChestCT_377.png,0.2492
ChestCT_378.png,0.2255
ChestCT_379.png,0.2260
ChestCT_380.png,0.2744
ChestCT_381.png,0.2788
ChestCT_382.png,0.2560
ChestCT_383.png,0.2501
ChestCT_384.png,0.2805
ChestCT_385.png,0.2551
ChestCT_386.png,0.2746
ChestCT_387.png,0.2764
ChestCT_388.png,0.2576
ChestCT_389.png,0.2292
ChestCT_390.png,0.2606
ChestCT_391.png,0.3258
ChestCT_392.png,0.4171
ChestCT_393.png,0.2564
ChestCT_394.png,0.2280
ChestCT_395.png,0.2425
ChestCT_396.png,0.2180
ChestCT_397.png,0.2097
ChestCT_398.png,0.2315
ChestCT_399.png,0.2505
ChestCT_400.png,0.2071
ChestCT_401.png,0.1917
ChestCT_402.png,0.2273
ChestCT_403.png,0.2159
ChestCT_404.png,0.1946
ChestCT_405.png,0.2306
ChestCT_406.png,0.2227
ChestCT_407.png,0.1973
ChestCT_408.png,0.2259
ChestCT_409.png,0.2418
ChestCT_410.png,0.2117
ChestCT_411.png,0.2237
ChestCT_412.png,0.2401
ChestCT_413.png,0.5028
ChestCT_414.png,0.2155
ChestCT_415.png,0.4888
ChestCT_416.png,0.4875
ChestCT_417.png,0.2332
ChestCT_418.png,0.2737
ChestCT_419.png,0.4547
ChestCT_420.png,0.4326
ChestCT_421.png,0.2487
ChestCT_422.png,0.2212
ChestCT_423.png,0.4651
ChestCT_424.png,0.2927
ChestCT_425.png,0.3036
ChestCT_426.png,0.4701
ChestCT_427.png,0.2227
ChestCT_428.png,0.2572
ChestCT_429.png,0.2705
ChestCT_430.png,0.2534
ChestCT_431.png,0.2541
ChestCT_432.png,0.2456
ChestCT_433.png,0.2495
ChestCT_434.png,0.2824
ChestCT_435.png,0.2841
ChestCT_436.png,0.2545
ChestCT_437.png,0.2695
ChestCT_438.png,0.2822
ChestCT_439.png,0.2711
ChestCT_440.png,0.2874
ChestCT_441.png,0.2725
ChestCT_442.png,0.2730
ChestCT_443.png,0.2452
ChestCT_444.png,0.2613
ChestCT_445.png,0.4166
ChestCT_446.png,0.4281
ChestCT_447.png,0.2588
ChestCT_448.png,0.2435
ChestCT_449.png,0.2445
ChestCT_450.png,0.2413
ChestCT_451.png,0.2301
ChestCT_452.png,0.2568
ChestCT_453.png,0.2475
ChestCT_454.png,0.2242
ChestCT_455.png,0.2144
ChestCT_456.png,0.2494
ChestCT_457.png,0.2390
ChestCT_458.png,0.2219
ChestCT_459.png,0.2523
ChestCT_460.png,0.2449
ChestCT_461.png,0.2224
ChestCT_462.png,0.2406
ChestCT_463.png,0.2552
ChestCT_464.png,0.2096
ChestCT_465.png,0.2235
ChestCT_466.png,0.2508
ChestCT_467.png,0.5097
ChestCT_468.png,0.2337
ChestCT_469.png,0.5010
ChestCT_470.png,0.4986
ChestCT_471.png,0.2447
ChestCT_472.png,0.2962
ChestCT_473.png,0.4669
ChestCT_474.png,0.4471
ChestCT_475.png,0.2671
ChestCT_476.png,0.2463
ChestCT_477.png,0.4779
ChestCT_478.png,0.3227
ChestCT_479.png,0.3345
ChestCT_480.png,0.4853
ChestCT_481.png,0.2480
ChestCT_482.png,0.2681
ChestCT_483.png,0.2716
ChestCT_484.png,0.2632
ChestCT_485.png,0.4408
ChestCT_486.png,0.4414
ChestCT_487.png,0.2694
ChestCT_488.png,0.2721
ChestCT_489.png,0.2834
ChestCT_490.png,0.3078
ChestCT_491.png,0.3065
ChestCT_492.png,0.2486
ChestCT_493.png,0.2980
ChestCT_494.png,0.3049
ChestCT_495.png,0.2523
ChestCT_496.png,0.2933
ChestCT_497.png,0.2993
ChestCT_498.png,0.3027
ChestCT_499.png,0.2790
ChestCT_500.png,0.5005
ChestCT_501.png,0.2456
ChestCT_502.png,0.4846
ChestCT_503.png,0.4942
ChestCT_504.png,0.2651
ChestCT_505.png,0.3232
ChestCT_506.png,0.4711
ChestCT_507.png,0.4474
ChestCT_508.png,0.3063
ChestCT_509.png,0.4696
ChestCT_510.png,0.3241
ChestCT_511.png,0.3271
ChestCT_512.png,0.4764
ChestCT_513.png,0.2440
ChestCT_514.png,0.3463
ChestCT_515.png,0.4396
ChestCT_516.png,0.2426
ChestCT_517.png,0.2521
ChestCT_518.png,0.2626
ChestCT_519.png,0.2932
ChestCT_520.png,0.2858
ChestCT_521.png,0.2323
ChestCT_522.png,0.2830
ChestCT_523.png,0.2845
ChestCT_524.png,0.2364
ChestCT_525.png,0.2829
ChestCT_526.png,0.2789
ChestCT_527.png,0.2792
ChestCT_528.png,0.2659
ChestCT_529.png,0.4923
ChestCT_530.png,0.2302
ChestCT_531.png,0.4823
ChestCT_532.png,0.4853
ChestCT_533.png,0.2430
ChestCT_534.png,0.3019
ChestCT_535.png,0.4650
ChestCT_536.png,0.4453
ChestCT_537.png,0.2901
ChestCT_538.png,0.4647
ChestCT_539.png,0.3047
ChestCT_540.png,0.3150
ChestCT_541.png,0.4738
ChestCT_542.png,0.2516
ChestCT_543.png,0.3168
ChestCT_544.png,0.3266
ChestCT_545.png,0.2614
ChestCT_546.png,0.2642
ChestCT_547.png,0.2794
ChestCT_548.png,0.3088
ChestCT_549.png,0.2959
ChestCT_550.png,0.2391
ChestCT_551.png,0.2873
ChestCT_552.png,0.2919
ChestCT_553.png,0.2839
ChestCT_554.png,0.2868
ChestCT_555.png,0.2354
ChestCT_556.png,0.2763
ChestCT_557.png,0.2897
ChestCT_558.png,0.2964
ChestCT_559.png,0.2617
ChestCT_560.png,0.4721
ChestCT_561.png,0.2474
ChestCT_562.png,0.4864
ChestCT_563.png,0.4842
ChestCT_564.png,0.2466
ChestCT_565.png,0.2880
ChestCT_566.png,0.4614
ChestCT_567.png,0.4465
ChestCT_568.png,0.2763
ChestCT_569.png,0.4568
ChestCT_570.png,0.2987
ChestCT_571.png,0.3113
ChestCT_572.png,0.4756
ChestCT_573.png,0.2978
ChestCT_574.png,0.2957
ChestCT_575.png,0.2793
ChestCT_576.png,0.2921
ChestCT_577.png,0.2896
ChestCT_578.png,0.2796
ChestCT_579.png,0.2775
ChestCT_580.png,0.2981
ChestCT_581.png,0.2947
ChestCT_582.png,0.2750
ChestCT_583.png,0.2816
ChestCT_584.png,0.2820
ChestCT_585.png,0.2857
ChestCT_586.png,0.2851
ChestCT_587.png,0.2409
ChestCT_588.png,0.2555
ChestCT_589.png,0.3490
ChestCT_590.png,0.4309
ChestCT_591.png,0.2438
ChestCT_592.png,0.2435
ChestCT_593.png,0.2700
ChestCT_594.png,0.2403
ChestCT_595.png,0.2286
ChestCT_596.png,0.2654
ChestCT_597.png,0.2424
ChestCT_598.png,0.2163
ChestCT_599.png,0.2287
ChestCT_600.png,0.2275
ChestCT_601.png,0.2502
ChestCT_602.png,0.2229
ChestCT_603.png,0.2113
ChestCT_604.png,0.2134
ChestCT_605.png,0.2130
ChestCT_606.png,0.2485
ChestCT_607.png,0.2946
ChestCT_608.png,0.2062
ChestCT_609.png,0.2073
ChestCT_610.png,0.2767
ChestCT_611.png,0.4791
ChestCT_612.png,0.2564
ChestCT_613.png,0.4781
ChestCT_614.png,0.4750
ChestCT_615.png,0.2623
ChestCT_616.png,0.3211
ChestCT_617.png,0.4529
ChestCT_618.png,0.4460
ChestCT_619.png,0.3108
ChestCT_620.png,0.2856
ChestCT_621.png,0.4568
ChestCT_622.png,0.3318
ChestCT_623.png,0.3441
ChestCT_624.png,0.4739
ChestCT_625.png,0.2739
ChestCT_626.png,0.2742
ChestCT_627.png,0.2660
ChestCT_628.png,0.2851
ChestCT_629.png,0.2859
ChestCT_630.png,0.2628
ChestCT_631.png,0.2779
ChestCT_632.png,0.2781
ChestCT_633.png,0.2630
ChestCT_634.png,0.2715
ChestCT_635.png,0.2889
ChestCT_636.png,0.2844
ChestCT_637.png,0.2715
ChestCT_638.png,0.2717
ChestCT_639.png,0.2698
ChestCT_640.png,0.2709
ChestCT_641.png,0.2834
ChestCT_642.png,0.2185
ChestCT_643.png,0.2444
ChestCT_644.png,0.3379
ChestCT_645.png,0.3491
ChestCT_646.png,0.2341
ChestCT_647.png,0.2285
ChestCT_648.png,0.2554
ChestCT_649.png,0.2191
ChestCT_650.png,0.2078
ChestCT_651.png,0.2602
ChestCT_652.png,0.2259
ChestCT_653.png,0.1909
ChestCT_654.png,0.1942
ChestCT_655.png,0.2182
ChestCT_656.png,0.2401
ChestCT_657.png,0.1970
ChestCT_658.png,0.1934
ChestCT_659.png,0.2046
ChestCT_660.png,0.1914
ChestCT_661.png,0.2355
ChestCT_662.png,0.2924
ChestCT_663.png,0.1884
ChestCT_664.png,0.1885
ChestCT_665.png,0.2734
ChestCT_666.png,0.4812
ChestCT_667.png,0.2471
ChestCT_668.png,0.4797
ChestCT_669.png,0.4874
ChestCT_670.png,0.2562
ChestCT_671.png,0.3124
ChestCT_672.png,0.4507
ChestCT_673.png,0.4460
ChestCT_674.png,0.3036
ChestCT_675.png,0.2759
ChestCT_676.png,0.4532
ChestCT_677.png,0.3199
ChestCT_678.png,0.3310
ChestCT_679.png,0.4796
ChestCT_680.png,0.2667
ChestCT_681.png,0.2670
ChestCT_682.png,0.2653
ChestCT_683.png,0.3099
ChestCT_684.png,0.2663
ChestCT_685.png,0.2904
ChestCT_686.png,0.2894
ChestCT_687.png,0.3050
ChestCT_688.png,0.3100
ChestCT_689.png,0.2448
ChestCT_690.png,0.3298
ChestCT_691.png,0.2747
ChestCT_692.png,0.2350
ChestCT_693.png,0.2227
ChestCT_694.png,0.4608
ChestCT_695.png,0.2256
ChestCT_696.png,0.4385
ChestCT_697.png,0.4466
ChestCT_698.png,0.2267
ChestCT_699.png,0.2396
ChestCT_700.png,0.3424
ChestCT_701.png,0.3225
ChestCT_702.png,0.2249
ChestCT_703.png,0.4121
ChestCT_704.png,0.2491
ChestCT_705.png,0.2583
ChestCT_706.png,0.4339
ChestCT_707.png,0.2378
ChestCT_708.png,0.3115
ChestCT_709.png,0.3200
ChestCT_710.png,0.2443
ChestCT_711.png,0.2505
ChestCT_712.png,0.2570
ChestCT_713.png,0.2881
ChestCT_714.png,0.2759
ChestCT_715.png,0.2265
ChestCT_716.png,0.2676
ChestCT_717.png,0.2745
ChestCT_718.png,0.2732
ChestCT_719.png,0.2700
ChestCT_720.png,0.2212
ChestCT_721.png,0.2602
ChestCT_722.png,0.2829
ChestCT_723.png,0.2783
ChestCT_724.png,0.2457
ChestCT_725.png,0.4672
ChestCT_726.png,0.2313
ChestCT_727.png,0.4840
ChestCT_728.png,0.4829
ChestCT_729.png,0.2349
ChestCT_730.png,0.2766
ChestCT_731.png,0.4578
ChestCT_732.png,0.3451
ChestCT_733.png,0.2642
ChestCT_734.png,0.4542
ChestCT_735.png,0.2883
ChestCT_736.png,0.3052
ChestCT_737.png,0.4737
ChestCT_738.png,0.2657
ChestCT_739.png,0.2681
ChestCT_740.png,0.2567
ChestCT_741.png,0.2455
ChestCT_742.png,0.3014
ChestCT_743.png,0.2769
ChestCT_744.png,0.2780
ChestCT_745.png,0.3117
ChestCT_746.png,0.2945
ChestCT_747.png,0.2889
ChestCT_748.png,0.2271
ChestCT_749.png,0.2133
ChestCT_750.png,0.4089
ChestCT_751.png,0.4163
ChestCT_752.png,0.2020
ChestCT_753.png,0.2334
ChestCT_754.png,0.2045
ChestCT_755.png,0.2204
ChestCT_756.png,0.2196
ChestCT_757.png,0.2056
ChestCT_758.png,0.1995
ChestCT_759.png,0.2024
ChestCT_760.png,0.2037
ChestCT_761.png,0.1895
ChestCT_762.png,0.2502
ChestCT_763.png,0.2133
ChestCT_764.png,0.1926
ChestCT_765.png,0.1940
ChestCT_766.png,0.2053
ChestCT_767.png,0.2382
ChestCT_768.png,0.2881
ChestCT_769.png,0.1892
ChestCT_770.png,0.1937
ChestCT_771.png,0.2800
ChestCT_772.png,0.4427
ChestCT_773.png,0.2521
ChestCT_774.png,0.4341
ChestCT_775.png,0.4452
ChestCT_776.png,0.2681
ChestCT_777.png,0.3110
ChestCT_778.png,0.4241
ChestCT_779.png,0.4231
ChestCT_780.png,0.3009
ChestCT_781.png,0.2303
ChestCT_782.png,0.4255
ChestCT_783.png,0.3232
ChestCT_784.png,0.3390
ChestCT_785.png,0.4303
ChestCT_786.png,0.2192
ChestCT_787.png,0.2964
ChestCT_788.png,0.2995
ChestCT_789.png,0.3021
ChestCT_790.png,0.2787
ChestCT_791.png,0.4521
ChestCT_792.png,0.4546
ChestCT_793.png,0.2835
ChestCT_794.png,0.3062
ChestCT_795.png,0.2953
ChestCT_796.png,0.2898
ChestCT_797.png,0.2788
ChestCT_798.png,0.2817
ChestCT_799.png,0.2766
ChestCT_800.png,0.2714
ChestCT_801.png,0.3226
ChestCT_802.png,0.2879
ChestCT_803.png,0.2826
ChestCT_804.png,0.2743
ChestCT_805.png,0.2844
ChestCT_806.png,0.3110
ChestCT_807.png,0.3448
ChestCT_808.png,0.2836
ChestCT_809.png,0.2889
ChestCT_810.png,0.3270
ChestCT_811.png,0.4731
ChestCT_812.png,0.3244
ChestCT_813.png,0.4575
ChestCT_814.png,0.4654
ChestCT_815.png,0.3192
ChestCT_816.png,0.4598
ChestCT_817.png,0.4513
ChestCT_818.png,0.4521
ChestCT_819.png,0.4568
ChestCT_820.png,0.4536
ChestCT_821.png,0.4543
ChestCT_822.png,0.4497
ChestCT_823.png,0.4570
ChestCT_824.png,0.3003
ChestCT_825.png,0.2799
ChestCT_826.png,0.4540
ChestCT_827.png,0.4538
ChestCT_828.png,0.2727
ChestCT_829.png,0.3010
ChestCT_830.png,0.2868
ChestCT_831.png,0.2878
ChestCT_832.png,0.2840
ChestCT_833.png,0.2704
ChestCT_834.png,0.2771
ChestCT_835.png,0.2734
ChestCT_836.png,0.2819
ChestCT_837.png,0.3085
ChestCT_838.png,0.2846
ChestCT_839.png,0.2884
ChestCT_840.png,0.2872
ChestCT_841.png,0.2791
ChestCT_842.png,0.3074
ChestCT_843.png,0.3345
ChestCT_844.png,0.2687
ChestCT_845.png,0.2890
ChestCT_846.png,0.3326
ChestCT_847.png,0.4805
ChestCT_848.png,0.3173
ChestCT_849.png,0.4626
ChestCT_850.png,0.4707
ChestCT_851.png,0.3249
ChestCT_852.png,0.3466
ChestCT_853.png,0.4554
ChestCT_854.png,0.4503
ChestCT_855.png,0.3400
ChestCT_856.png,0.4554
ChestCT_857.png,0.4545
ChestCT_858.png,0.4498
ChestCT_859.png,0.4580
ChestCT_860.png,0.3085
ChestCT_861.png,0.2965
ChestCT_862.png,0.4568
ChestCT_863.png,0.4589
ChestCT_864.png,0.3045
ChestCT_865.png,0.3156
ChestCT_866.png,0.3013
ChestCT_867.png,0.2965
ChestCT_868.png,0.2948
ChestCT_869.png,0.2884
ChestCT_870.png,0.2860
ChestCT_871.png,0.2852
ChestCT_872.png,0.3300
ChestCT_873.png,0.2945
ChestCT_874.png,0.3004
ChestCT_875.png,0.2909
ChestCT_876.png,0.2901
ChestCT_877.png,0.3198
ChestCT_878.png,0.4423
ChestCT_879.png,0.2913
ChestCT_880.png,0.2955
ChestCT_881.png,0.3372
ChestCT_882.png,0.4789
ChestCT_883.png,0.3326
ChestCT_884.png,0.4653
ChestCT_885.png,0.4723
ChestCT_886.png,0.3305
ChestCT_887.png,0.4631
ChestCT_888.png,0.4598
ChestCT_889.png,0.4569
ChestCT_890.png,0.4582
ChestCT_891.png,0.4594
ChestCT_892.png,0.4579
ChestCT_893.png,0.4546
ChestCT_894.png,0.4622
ChestCT_895.png,0.4708
ChestCT_896.png,0.2636
ChestCT_897.png,0.5145
ChestCT_898.png,0.5001
ChestCT_899.png,0.2619
ChestCT_900.png,0.3331
ChestCT_901.png,0.2700
ChestCT_902.png,0.3027
ChestCT_903.png,0.2959
ChestCT_904.png,0.2570
ChestCT_905.png,0.2712
ChestCT_906.png,0.2669
ChestCT_907.png,0.2633
ChestCT_908.png,0.3301
ChestCT_909.png,0.2762
ChestCT_910.png,0.2708
ChestCT_911.png,0.2689
ChestCT_912.png,0.2713
ChestCT_913.png,0.3312
ChestCT_914.png,0.3489
ChestCT_915.png,0.2630
ChestCT_916.png,0.2703
ChestCT_917.png,0.3472
ChestCT_918.png,0.4755
ChestCT_919.png,0.3295
ChestCT_920.png,0.4573
ChestCT_921.png,0.4655
ChestCT_922.png,0.3443
ChestCT_923.png,0.4702
ChestCT_924.png,0.4455
ChestCT_925.png,0.4891
ChestCT_926.png,0.4665
ChestCT_927.png,0.4510
ChestCT_928.png,0.4844
ChestCT_929.png,0.4674
ChestCT_930.png,0.4555
ChestCT_931.png,0.2765
ChestCT_932.png,0.2867
